Time,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,secondaryFault,tertiaryFault,correctLabels
2705,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.561,8.681,35.359,6.9829,19.124,1.4673,21.463,13.402,38.01,1.2169,18.196,1.9998,3.5008,1.6314,0.0063208,1.057,0.12175,54.656,43.938,63.857,48.926,100.0,70.28,-0.040454,0.0,39.054,45.974,100.11,66.172,39.686,0,0,2
2706,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.594,8.6382,35.596,6.897,19.169,1.504,21.733,13.396,37.798,1.2359,18.238,1.9272,3.407,1.571,0.0063208,1.057,0.12175,54.656,43.938,62.407,49.07,100.0,70.372,-0.040454,1.243,39.054,45.974,100.11,66.711,39.859,0,0,2
2707,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.594,8.6382,35.596,6.897,19.169,1.504,21.733,13.396,37.798,1.2359,18.238,1.9272,3.407,1.571,0.0063208,1.057,0.12175,54.656,43.938,62.407,49.07,100.0,70.463,-0.040454,1.243,39.054,45.974,100.11,67.254,40.033,0,0,2
2708,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.501,8.6334,35.56,7.0683,18.661,1.5444,21.632,13.522,38.246,1.4024,18.752,1.9097,3.4733,1.5749,0.0063208,1.057,0.12175,54.656,43.938,63.106,48.899,100.0,70.555,-0.040454,0.46103,39.054,45.974,100.11,67.803,40.207,0,0,2
2709,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.501,8.6334,35.56,7.0683,18.661,1.5444,21.632,13.522,38.246,1.4024,18.752,1.9097,3.4733,1.5749,0.0063208,1.057,0.12175,54.656,43.938,63.106,48.899,100.0,70.647,-0.040454,0.46103,39.054,45.974,100.11,68.358,40.381,0,0,2
2710,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.339,8.6608,35.569,6.8455,19.031,1.49,21.373,13.458,37.897,1.3195,18.329,1.9799,3.5138,1.5576,0.022768,1.0319,0.094875,54.41,43.334,61.509,50.12,100.0,70.738,-0.040454,3.291,39.054,45.974,100.12,68.917,40.555,0,0,2
2711,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.339,8.6608,35.569,6.8455,19.031,1.49,21.373,13.458,37.897,1.3195,18.329,1.9799,3.5138,1.5576,0.022768,1.0319,0.094875,54.41,43.334,61.509,50.12,100.0,70.83,-0.040454,3.291,39.054,45.974,100.12,69.481,40.729,0,0,2
2712,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.518,8.686,35.286,6.8393,19.289,1.5176,21.796,13.367,38.031,1.1606,18.434,1.9493,3.4338,1.5619,0.022768,1.0319,0.094875,54.41,43.334,63.392,49.203,100.0,70.922,-0.040454,1.1053,39.054,45.974,100.12,70.051,40.903,0,0,2
2713,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.518,8.686,35.286,6.8393,19.289,1.5176,21.796,13.367,38.031,1.1606,18.434,1.9493,3.4338,1.5619,0.022768,1.0319,0.094875,54.41,43.334,63.392,49.203,100.0,71.013,-0.040454,1.1053,39.054,45.974,100.12,70.626,41.077,0,0,2
2714,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.7,8.7018,35.016,6.809,19.087,1.5022,21.234,13.522,38.287,1.4343,18.864,1.9941,3.4728,1.5508,0.022768,1.0319,0.094875,54.41,43.334,63.484,48.505,100.0,71.105,-0.040454,0.0,39.054,45.974,100.12,71.205,41.251,0,0,2
2715,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.7,8.7018,35.016,6.809,19.087,1.5022,21.234,13.522,38.287,1.4343,18.864,1.9941,3.4728,1.5508,0.0022295,1.0369,0.10177,53.807,42.235,63.484,48.505,100.0,71.196,-0.040454,0.0,39.054,45.974,100.11,71.79,41.424,0,0,2
2716,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.723,8.786,35.371,6.767,19.302,1.5058,21.289,13.359,38.51,1.4019,18.313,1.9699,3.5452,1.549,0.0022295,1.0369,0.10177,53.807,42.235,63.804,48.929,100.0,71.288,-0.040454,3.5655,39.054,45.974,100.11,72.381,41.598,0,0,2
2717,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.723,8.786,35.371,6.767,19.302,1.5058,21.289,13.359,38.51,1.4019,18.313,1.9699,3.5452,1.549,0.0022295,1.0369,0.10177,53.807,42.235,63.804,48.929,100.0,71.38,-0.040454,3.5655,39.054,45.974,100.11,72.976,41.772,0,0,2
2718,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.451,8.539,35.108,6.6338,18.674,1.4353,22.087,13.291,38.112,1.3054,18.859,1.9937,3.4568,1.5686,0.0022295,1.0369,0.10177,53.807,42.235,64.261,48.332,100.0,71.471,-0.040454,0.0,39.054,45.974,100.11,73.576,41.946,0,0,2
2719,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.451,8.539,35.108,6.6338,18.674,1.4353,22.087,13.291,38.112,1.3054,18.859,1.9937,3.4568,1.5686,0.0022295,1.0369,0.10177,53.807,42.235,64.261,48.332,100.0,71.563,-0.040454,0.0,39.054,45.974,100.11,74.182,42.12,0,0,2
2720,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.373,8.6619,35.26,6.9023,18.945,1.4967,21.762,13.515,38.429,1.3035,18.323,1.9656,3.3962,1.5869,0.029043,1.0571,0.09821,54.595,42.395,65.6,49.838,100.0,71.655,-0.040454,0.0,39.054,45.974,100.12,74.793,42.294,0,0,2
2721,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.373,8.6619,35.26,6.9023,18.945,1.4967,21.762,13.515,38.429,1.3035,18.323,1.9656,3.3962,1.5869,0.029043,1.0571,0.09821,54.595,42.395,65.6,49.838,100.0,71.746,-0.040454,0.0,39.054,45.974,100.12,75.409,42.468,0,0,2
2722,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.783,8.6986,35.891,6.8795,18.752,1.484,21.703,13.398,37.982,1.4186,18.753,1.9873,3.4707,1.5107,0.029043,1.0571,0.09821,54.595,42.395,63.353,49.166,100.0,71.838,-0.040454,5.3735,39.054,45.974,100.12,76.03,42.642,0,0,2
2723,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.783,8.6986,35.891,6.8795,18.752,1.484,21.703,13.398,37.982,1.4186,18.753,1.9873,3.4707,1.5107,0.029043,1.0571,0.09821,54.595,42.395,63.353,49.166,100.0,71.929,-0.040454,5.3735,39.054,45.974,100.12,76.656,42.816,0,0,2
2724,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,25.091,8.8203,35.54,6.8236,19.028,1.4573,21.932,13.642,38.454,1.1596,18.641,2.0367,3.4774,1.5085,0.029043,1.0571,0.09821,54.595,42.395,63.545,49.629,100.0,72.021,-0.040454,1.7115,39.054,45.974,100.12,77.287,42.99,0,0,2
2725,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,25.091,8.8203,35.54,6.8236,19.028,1.4573,21.932,13.642,38.454,1.1596,18.641,2.0367,3.4774,1.5085,0.012854,1.042,0.10656,54.311,42.36,63.545,49.629,100.0,72.113,-0.040454,1.7115,39.054,45.974,100.13,77.924,43.163,0,0,2
2726,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.701,8.5362,35.236,6.8922,19.261,1.4906,21.813,13.644,38.272,1.2331,18.375,1.9999,3.445,1.534,0.012854,1.042,0.10656,54.311,42.36,64.064,48.932,100.0,72.204,-0.040454,7.7884,39.054,45.974,100.13,78.565,43.337,0,0,2
2727,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.701,8.5362,35.236,6.8922,19.261,1.4906,21.813,13.644,38.272,1.2331,18.375,1.9999,3.445,1.534,0.012854,1.042,0.10656,54.311,42.36,64.064,48.932,100.0,72.296,-0.040454,7.7884,39.054,45.974,100.13,79.212,43.511,0,0,2
2728,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.602,8.5428,35.529,7.0405,19.164,1.4898,21.442,13.493,38.073,1.1085,18.57,1.9304,3.4484,1.4391,0.012854,1.042,0.10656,54.311,42.36,63.485,48.299,100.0,72.388,-0.040454,7.5731,39.054,45.974,100.13,79.864,43.685,0,0,2
2729,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.602,8.5428,35.529,7.0405,19.164,1.4898,21.442,13.493,38.073,1.1085,18.57,1.9304,3.4484,1.4391,0.012854,1.042,0.10656,54.311,42.36,63.485,48.299,100.0,72.479,-0.040454,7.5731,39.054,45.974,100.13,80.521,43.859,0,0,2
2730,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.708,8.6699,35.775,6.8486,19.288,1.5037,21.411,13.426,38.068,1.4076,17.97,1.9565,3.4722,1.586,0.015784,1.0537,0.087027,55.959,42.631,62.104,48.463,100.0,72.571,-0.040454,3.1586,39.054,45.974,100.12,81.183,44.033,0,0,2
2731,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.708,8.6699,35.775,6.8486,19.288,1.5037,21.411,13.426,38.068,1.4076,17.97,1.9565,3.4722,1.586,0.015784,1.0537,0.087027,55.959,42.631,62.104,48.463,100.0,72.662,-0.040454,3.1586,39.054,45.974,100.12,81.851,44.207,0,0,2
2732,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.549,8.5871,35.797,6.7664,19.178,1.482,21.0,13.425,38.025,1.1545,18.484,1.9571,3.4657,1.5296,0.015784,1.0537,0.087027,55.959,42.631,63.729,48.082,100.0,72.754,-0.040454,0.83593,39.054,45.974,100.12,82.523,44.381,0,0,2
2733,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.549,8.5871,35.797,6.7664,19.178,1.482,21.0,13.425,38.025,1.1545,18.484,1.9571,3.4657,1.5296,0.015784,1.0537,0.087027,55.959,42.631,63.729,48.082,100.0,72.846,-0.040454,0.83593,39.054,45.974,100.12,83.201,44.555,0,0,2
2734,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.401,8.842,35.476,6.7416,18.682,1.473,21.441,13.404,38.436,1.1561,18.386,1.9669,3.4582,1.5914,0.015784,1.0537,0.087027,55.959,42.631,64.52,48.277,100.0,72.937,-0.040454,0.22516,39.054,45.974,100.12,83.884,44.728,0,0,2
2735,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.401,8.842,35.476,6.7416,18.682,1.473,21.441,13.404,38.436,1.1561,18.386,1.9669,3.4582,1.5914,0.0078838,1.0579,0.10881,54.848,41.82,64.52,48.277,100.0,73.029,-0.040454,0.22516,39.054,45.974,100.13,84.572,44.902,0,0,2
2736,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.319,8.647,35.12,6.946,19.35,1.5208,21.259,13.317,38.316,1.4545,18.725,1.9316,3.4355,1.4839,0.0078838,1.0579,0.10881,54.848,41.82,64.858,49.467,100.0,73.121,-0.040454,0.0,39.054,45.974,100.13,85.265,45.076,0,0,2
2737,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.319,8.647,35.12,6.946,19.35,1.5208,21.259,13.317,38.316,1.4545,18.725,1.9316,3.4355,1.4839,0.0078838,1.0579,0.10881,54.848,41.82,64.858,49.467,100.0,73.212,-0.040454,0.0,39.054,45.974,100.13,85.963,45.25,0,0,2
2738,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,25.128,8.7562,35.101,6.9117,19.603,1.5272,21.499,13.39,38.061,1.5207,18.733,1.9912,3.5768,1.5334,0.0078838,1.0579,0.10881,54.848,41.82,63.102,47.788,100.0,73.304,-0.040454,0.0,39.054,45.974,100.13,86.666,45.424,0,0,2
2739,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,25.128,8.7562,35.101,6.9117,19.603,1.5272,21.499,13.39,38.061,1.5207,18.733,1.9912,3.5768,1.5334,0.0078838,1.0579,0.10881,54.848,41.82,63.102,47.788,100.0,73.395,-0.040454,0.0,39.054,45.974,100.13,87.375,45.598,0,0,2
2740,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.202,8.6955,35.816,6.8648,19.32,1.4994,21.522,13.334,38.369,1.3309,18.214,2.0098,3.464,1.4912,0.029482,1.0534,0.11355,54.99,43.261,63.358,47.05,99.884,73.487,-0.040454,1.2637,39.054,45.974,100.13,88.089,45.772,0,0,2
2741,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.202,8.6955,35.816,6.8648,19.32,1.4994,21.522,13.334,38.369,1.3309,18.214,2.0098,3.464,1.4912,0.029482,1.0534,0.11355,54.99,43.261,63.358,47.05,99.884,73.579,-0.040454,1.2637,39.054,45.974,100.13,88.807,45.946,0,0,2
2742,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.437,8.7214,35.289,6.8415,19.246,1.5161,21.276,13.607,38.044,1.3262,18.188,1.9497,3.4134,1.5494,0.029482,1.0534,0.11355,54.99,43.261,63.763,47.629,100.0,73.67,-0.040454,0.0,39.054,45.974,100.13,89.531,46.12,0,0,2
2743,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.437,8.7214,35.289,6.8415,19.246,1.5161,21.276,13.607,38.044,1.3262,18.188,1.9497,3.4134,1.5494,0.029482,1.0534,0.11355,54.99,43.261,63.763,47.629,100.0,73.762,-0.040454,0.0,39.054,45.974,100.13,90.26,46.293,0,0,2
2744,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.543,8.4522,35.149,6.729,19.07,1.493,21.612,13.412,38.298,1.4268,18.636,1.9549,3.4746,1.449,0.029482,1.0534,0.11355,54.99,43.261,63.995,47.724,100.0,73.854,-0.040454,6.7869,39.054,45.974,100.13,90.995,46.467,0,0,2
2745,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.543,8.4522,35.149,6.729,19.07,1.493,21.612,13.412,38.298,1.4268,18.636,1.9549,3.4746,1.449,0.024731,1.045,0.09542,54.136,43.295,63.995,47.724,100.0,73.945,-0.040454,6.7869,39.054,45.974,100.14,91.734,46.641,0,0,2
2746,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.381,8.688,35.204,6.8861,19.586,1.5153,21.681,13.508,37.984,1.4197,18.852,1.9906,3.5006,1.5786,0.024731,1.045,0.09542,54.136,43.295,65.073,48.092,100.0,74.037,-0.040454,1.1046,39.054,45.974,100.14,92.479,46.815,0,0,2
2747,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.381,8.688,35.204,6.8861,19.586,1.5153,21.681,13.508,37.984,1.4197,18.852,1.9906,3.5006,1.5786,0.024731,1.045,0.09542,54.136,43.295,65.073,48.092,100.0,74.128,-0.040454,1.1046,39.054,45.974,100.14,93.228,46.989,0,0,2
2748,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.74,8.5467,35.572,6.798,19.115,1.4988,21.359,13.404,38.07,1.4635,18.564,1.9903,3.4912,1.5072,0.024731,1.045,0.09542,54.136,43.295,63.766,46.732,100.0,74.22,-0.040454,3.1507,39.054,45.974,100.14,93.983,47.163,0,0,2
2749,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.74,8.5467,35.572,6.798,19.115,1.4988,21.359,13.404,38.07,1.4635,18.564,1.9903,3.4912,1.5072,0.024731,1.045,0.09542,54.136,43.295,63.766,46.732,100.0,74.312,-0.040454,3.1507,39.054,45.974,100.14,94.743,47.337,0,0,2
2750,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.569,8.8178,35.175,6.7246,19.075,1.5519,21.414,13.405,38.038,1.2969,18.764,1.9702,3.4262,1.5265,0.021006,1.0485,0.098868,54.517,42.378,64.576,47.791,100.0,74.403,-0.040454,0.0,39.054,45.974,100.14,95.508,47.511,0,0,2
2751,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.569,8.8178,35.175,6.7246,19.075,1.5519,21.414,13.405,38.038,1.2969,18.764,1.9702,3.4262,1.5265,0.021006,1.0485,0.098868,54.517,42.378,64.576,47.791,100.0,74.495,-0.040454,0.0,39.054,45.974,100.14,96.279,47.685,0,0,2
2752,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.812,8.7155,35.587,7.0635,18.782,1.4865,21.115,13.582,38.142,1.2894,18.282,1.965,3.4134,1.6201,0.021006,1.0485,0.098868,54.517,42.378,65.333,47.836,100.0,74.587,-0.040454,0.0,39.054,45.974,100.14,97.054,47.858,0,0,2
2753,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.812,8.7155,35.587,7.0635,18.782,1.4865,21.115,13.582,38.142,1.2894,18.282,1.965,3.4134,1.6201,0.021006,1.0485,0.098868,54.517,42.378,65.333,47.836,100.0,74.678,-0.040454,0.0,39.054,45.974,100.14,97.835,48.032,0,0,2
2754,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.593,8.5901,35.491,6.865,18.977,1.4873,22.104,13.333,38.199,1.1812,18.392,2.0014,3.3719,1.5245,0.021006,1.0485,0.098868,54.517,42.378,62.349,48.529,100.0,74.77,-0.040454,4.2429,39.054,45.974,100.14,98.62,48.206,0,0,2
2755,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.593,8.5901,35.491,6.865,18.977,1.4873,22.104,13.333,38.199,1.1812,18.392,2.0014,3.3719,1.5245,0.018231,1.046,0.13005,54.376,43.675,62.349,48.529,100.0,74.861,-0.040454,4.2429,39.054,45.974,100.14,99.411,48.38,0,0,2
2756,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.65,8.7996,35.291,6.7522,18.951,1.5116,21.135,13.45,38.232,1.55,18.543,1.9558,3.5552,1.561,0.018231,1.046,0.13005,54.376,43.675,64.013,48.034,100.0,74.953,-0.040454,0.0,39.054,45.974,100.14,100.01,48.554,0,0,2
2757,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.65,8.7996,35.291,6.7522,18.951,1.5116,21.135,13.45,38.232,1.55,18.543,1.9558,3.5552,1.561,0.018231,1.046,0.13005,54.376,43.675,64.013,48.034,100.0,75.045,-0.040454,0.0,39.054,45.974,100.14,100.01,48.728,0,0,2
2758,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.684,8.6681,35.569,6.8716,18.436,1.4898,21.36,13.58,38.193,1.2583,18.336,1.9914,3.3984,1.5519,0.018231,1.046,0.13005,54.376,43.675,65.072,48.065,100.0,75.136,-0.040454,2.4949,39.054,45.974,100.14,100.01,48.902,0,0,2
2759,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.684,8.6681,35.569,6.8716,18.436,1.4898,21.36,13.58,38.193,1.2583,18.336,1.9914,3.3984,1.5519,0.018231,1.046,0.13005,54.376,43.675,65.072,48.065,100.0,75.228,-0.040454,2.4949,39.054,45.974,100.14,100.01,49.076,0,0,2
2760,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.312,8.6781,35.654,6.9002,19.394,1.4702,21.743,13.5,38.314,1.1599,18.398,1.9658,3.441,1.4953,0.030026,1.058,0.095602,54.04,42.75,64.09,49.344,100.0,75.32,-0.040454,5.5136,39.054,45.974,100.14,100.01,49.25,0,0,2
2761,0.0,3584.6,4288.0,9.6774,26.816,42.337,3000.0,74.274,120.41,0.22852,72.796,50.324,2920.6,25.391,49.758,3444.8,21.889,67.276,463.35,308.61,95.532,72.908,24.312,8.6781,35.654,6.9002,19.394,1.4702,21.743,13.5,38.314,1.1599,18.398,1.9658,3.441,1.4953,0.030026,1.058,0.095602,54.04,42.75,64.09,49.344,100.0,75.411,-0.040454,5.5136,39.054,45.974,100.14,100.01,49.423,0,0,2
