,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,primaryFault
875,0.23094,3658.2,4485.6,9.5293,26.888,42.42,2698.2,75.049,120.4,0.34295,80.36,49.6,2627.0,23.546,50.862,3092.9,23.321,66.73,252.18,342.85,94.673,77.738,32.861,8.944,25.845,6.765,18.737,1.6522,33.836,13.695,23.151,1.157,18.567,2.2727,4.8483,2.2159,0.030175,0.80296,0.098889,54.085,44.225,62.476,53.516,22.732,60.359,22.348,40.784,36.924,48.528,53.284,41.096,17.11,1
876,0.18392,3695.4,4509.1,9.3672,26.886,42.24,2701.1,74.519,120.43,0.32974,80.704,49.409,2631.3,25.1,49.509,3096.6,22.87,66.768,248.13,342.57,94.346,77.906,32.595,8.8375,25.953,6.6258,18.776,1.6719,33.505,13.569,23.693,1.3258,18.581,2.2853,4.7755,2.2849,0.030175,0.80296,0.098889,54.085,44.225,63.443,53.924,18.195,60.896,22.811,39.163,36.361,45.398,53.509,41.464,18.128,1
877,0.18721,3690.9,4461.9,9.4625,26.963,42.264,2697.6,74.985,120.4,0.3305,80.489,50.876,2626.6,24.303,51.277,3096.1,23.119,66.827,250.73,342.34,94.617,77.237,32.595,8.8375,25.953,6.6258,18.776,1.6719,33.505,13.569,23.693,1.3258,18.581,2.2853,4.7755,2.2849,0.030175,0.80296,0.098889,54.085,44.225,63.52,54.488,17.871,62.199,22.027,39.071,40.679,49.49,53.133,41.278,17.572,1
878,0.20577,3724.5,4494.3,9.4314,26.671,42.413,2695.1,74.551,120.42,0.31627,80.278,50.704,2624.0,24.229,49.183,3094.3,22.233,66.78,250.11,342.12,94.28,77.043,32.248,9.0811,26.003,6.7463,18.873,1.6329,33.102,13.568,23.383,1.1394,18.321,2.2865,4.8934,2.3309,0.030175,0.80296,0.098889,54.085,44.225,64.337,54.008,19.991,62.421,21.78,37.172,40.173,44.643,53.05,41.75,19.704,1
879,0.20467,3731.2,4468.9,9.3769,26.647,41.887,2695.7,74.072,120.41,0.31452,80.267,50.867,2624.7,23.288,48.511,3092.8,23.054,66.697,249.75,342.36,94.487,77.366,32.248,9.0811,26.003,6.7463,18.873,1.6329,33.102,13.568,23.383,1.1394,18.321,2.2865,4.8934,2.3309,0.030175,0.80296,0.098889,54.085,44.225,64.223,54.312,20.099,60.586,22.056,37.385,40.651,43.089,52.95,41.699,17.742,1
880,0.23641,3729.2,4486.2,9.3413,26.691,42.241,2695.4,74.405,120.43,0.31001,80.338,48.703,2624.9,24.897,49.549,3093.2,22.397,66.669,250.05,341.8,94.321,77.304,32.886,8.8839,26.083,6.9119,18.79,1.6602,33.248,13.869,23.714,1.1772,18.472,2.2809,4.9291,2.302,0.017146,0.80234,0.089049,53.949,43.489,63.385,53.859,23.102,62.528,21.947,37.525,34.283,45.489,52.3,42.012,19.307,1
881,0.23648,3709.4,4520.0,9.3614,26.679,42.491,2695.4,74.786,120.41,0.31493,80.25,49.666,2624.5,25.28,50.109,3093.0,22.801,66.593,246.31,341.63,94.366,77.332,32.886,8.8839,26.083,6.9119,18.79,1.6602,33.248,13.869,23.714,1.1772,18.472,2.2809,4.9291,2.302,0.017146,0.80234,0.089049,53.949,43.489,63.726,53.455,23.096,62.464,22.147,36.925,37.118,46.786,52.288,41.258,18.356,1
882,0.1722,3660.0,4519.7,9.194,26.695,42.02,2694.3,75.445,120.38,0.34356,80.442,50.856,2624.0,24.885,49.651,3091.2,22.568,66.577,247.39,341.28,94.606,77.582,32.36,9.0239,25.963,6.8592,18.7,1.675,32.886,13.736,23.796,1.1805,18.993,2.2743,4.8716,2.255,0.017146,0.80234,0.089049,53.949,43.489,63.174,53.651,16.516,62.948,22.209,41.331,40.619,45.726,51.849,41.0,18.888,1
883,0.16806,3681.9,4496.1,9.401,27.119,42.352,2691.9,74.983,120.39,0.34799,80.271,48.983,2619.8,24.603,50.819,3090.5,22.492,66.55,244.42,341.18,94.515,77.377,32.36,9.0239,25.963,6.8592,18.7,1.675,32.886,13.736,23.796,1.1805,18.993,2.2743,4.8716,2.255,0.017146,0.80234,0.089049,53.949,43.489,62.796,53.934,16.923,62.25,21.721,40.79,35.107,48.43,51.77,41.051,19.084,1
884,0.21552,3666.6,4509.5,9.3293,26.725,42.569,2694.8,74.596,120.41,0.32902,80.428,49.759,2623.9,26.49,51.212,3092.3,22.521,66.525,244.1,340.92,94.774,77.281,32.684,8.8488,26.089,6.9774,18.447,1.6204,33.197,14.012,23.565,1.2322,18.31,2.2721,4.8648,2.3686,0.017146,0.80234,0.089049,53.949,43.489,63.519,54.0,21.357,63.419,21.897,39.507,37.39,49.339,51.456,41.441,19.021,1
885,0.21726,3695.8,4458.5,9.2626,27.078,42.226,2694.0,75.373,120.39,0.3299,80.285,49.555,2623.2,24.694,50.536,3092.1,23.801,66.496,242.16,340.8,94.475,77.39,32.684,8.8488,26.089,6.9774,18.447,1.6204,33.197,14.012,23.565,1.2322,18.31,2.2721,4.8648,2.3686,0.0068992,0.82289,0.10495,52.795,44.674,63.016,54.611,21.186,63.163,21.99,39.4,36.791,47.774,51.214,41.207,15.987,1
886,0.17902,3606.5,4558.0,9.3602,26.699,42.33,2694.7,75.144,120.36,0.35965,80.417,50.58,2623.6,24.444,48.378,3092.0,22.071,66.437,241.9,341.15,94.748,77.159,32.498,8.9124,25.903,6.8489,18.685,1.6514,33.306,13.796,23.22,1.3495,18.637,2.2909,4.9066,2.3608,0.0068992,0.82289,0.10495,52.795,44.674,63.482,54.074,18.108,62.064,21.93,43.227,39.806,42.781,50.867,40.739,20.103,1
887,0.18282,3660.6,4545.2,9.2329,27.138,42.348,2692.8,75.452,120.41,0.36009,80.265,51.351,2621.5,24.209,49.317,3091.1,22.798,66.387,239.37,340.31,94.65,77.331,32.498,8.9124,25.903,6.8489,18.685,1.6514,33.306,13.796,23.22,1.3495,18.637,2.2909,4.9066,2.3608,0.0068992,0.82289,0.10495,52.795,44.674,62.55,54.229,17.735,62.134,22.043,43.174,42.076,44.954,50.723,41.022,18.382,1
888,0.19719,3651.2,4552.8,9.3902,26.354,42.199,2695.3,73.947,120.4,0.33831,80.403,50.962,2623.9,24.054,51.337,3093.6,23.061,66.332,241.31,340.07,94.788,77.517,31.818,8.8861,26.216,6.9932,18.691,1.6516,33.006,13.887,23.755,1.2827,19.033,2.2658,4.8184,2.3351,0.0068992,0.82289,0.10495,52.795,44.674,63.812,53.589,19.026,59.326,21.797,40.172,40.932,49.629,50.185,40.759,17.743,1
889,0.19627,3699.8,4514.7,9.344,26.742,42.208,2695.8,74.489,120.42,0.339,80.443,49.149,2624.6,26.655,49.726,3095.7,22.958,66.321,238.4,339.81,94.51,77.247,31.818,8.8861,26.216,6.9932,18.691,1.6516,33.006,13.887,23.755,1.2827,19.033,2.2658,4.8184,2.3351,0.0068992,0.82289,0.10495,52.795,44.674,62.974,54.045,19.116,61.349,21.332,40.089,35.594,45.899,50.078,41.527,18.005,1
890,0.25985,3648.5,4511.1,9.37,27.204,42.139,2695.7,73.968,120.38,0.34884,80.288,49.094,2623.2,25.723,49.351,3096.3,21.51,66.286,241.46,339.36,94.719,77.53,31.841,8.8272,26.075,6.8862,18.94,1.6862,32.963,13.978,23.643,1.2411,18.499,2.2991,4.9738,2.2316,0.022126,0.82001,0.072795,54.2,43.74,62.555,54.087,25.863,62.454,21.567,41.346,35.435,45.031,49.926,40.052,21.434,1
891,0.26091,3646.7,4544.0,9.4292,26.947,42.591,2699.7,75.386,120.45,0.34901,80.484,49.338,2627.9,25.955,49.429,3099.1,22.586,66.246,239.72,340.29,94.571,78.015,31.841,8.8272,26.075,6.8862,18.94,1.6862,32.963,13.978,23.643,1.2411,18.499,2.2991,4.9738,2.2316,0.022126,0.82001,0.072795,54.2,43.74,62.586,53.693,25.759,61.134,21.912,41.325,36.153,45.214,49.93,41.773,18.841,1
892,0.26362,3674.8,4503.6,9.4898,26.931,42.165,2703.3,74.573,120.38,0.35881,80.773,50.309,2632.0,25.365,50.297,3102.3,22.495,66.299,238.12,340.33,94.539,77.797,32.129,8.8468,26.068,6.9381,18.779,1.6527,32.938,13.986,23.897,1.3329,18.852,2.2592,4.9489,2.4172,0.022126,0.82001,0.072795,54.2,43.74,62.986,53.559,25.787,59.919,21.852,42.732,39.008,47.222,49.916,40.621,19.039,1
893,0.26065,3669.5,4471.3,9.3992,26.466,42.33,2701.9,75.867,120.44,0.35995,80.659,48.998,2630.4,25.717,49.083,3102.1,21.94,66.362,235.68,340.17,94.479,77.509,32.129,8.8468,26.068,6.9381,18.779,1.6527,32.938,13.986,23.897,1.3329,18.852,2.2592,4.9489,2.4172,0.022126,0.82001,0.072795,54.2,43.74,63.077,53.946,26.079,62.429,21.378,42.592,35.151,44.412,49.976,42.349,20.362,1
894,0.2368,3673.0,4508.0,9.3232,27.238,42.293,2698.2,74.095,120.37,0.35935,80.26,48.731,2626.4,26.636,51.338,3099.1,23.31,66.304,235.04,340.16,94.774,76.915,31.977,8.9427,26.097,6.8402,19.227,1.6952,32.469,13.703,23.964,1.1612,19.072,2.302,4.9479,2.2869,0.022126,0.82001,0.072795,54.2,43.74,62.534,53.887,23.369,62.602,21.652,43.118,34.367,49.63,49.878,40.218,17.169,1
895,0.23694,3641.6,4509.2,9.447,27.091,42.296,2697.3,74.171,120.4,0.36002,80.149,50.283,2625.6,24.73,51.334,3097.0,21.98,66.182,237.08,340.32,94.558,77.408,31.977,8.9427,26.097,6.8402,19.227,1.6952,32.469,13.703,23.964,1.1612,19.072,2.302,4.9479,2.2869,0.0079976,0.80903,0.087068,53.419,43.38,63.073,53.872,23.356,60.859,21.611,43.036,38.932,49.62,49.452,41.377,20.312,1
896,0.2536,3640.1,4417.6,9.3514,27.082,42.523,2700.2,74.745,120.4,0.33042,80.137,50.544,2629.4,27.143,50.553,3097.8,23.339,66.105,238.11,340.41,94.673,77.146,32.641,8.6843,26.447,6.8933,19.051,1.6925,32.915,13.718,23.572,1.3344,18.663,2.2404,4.9621,2.2871,0.0079976,0.80903,0.087068,53.419,43.38,63.952,53.833,24.892,63.227,22.015,39.117,39.701,47.814,49.174,40.907,17.113,1
897,0.25478,3687.0,4426.8,9.2845,26.975,42.488,2701.9,74.154,120.44,0.32928,80.283,49.679,2630.4,25.244,48.89,3098.9,22.944,66.059,236.75,341.36,94.55,77.613,32.641,8.6843,26.447,6.8933,19.051,1.6925,32.915,13.718,23.572,1.3344,18.663,2.2404,4.9621,2.2871,0.0079976,0.80903,0.087068,53.419,43.38,63.145,53.723,24.776,62.148,22.063,39.257,37.156,43.965,49.107,41.624,18.026,1
898,0.1867,3693.6,4493.7,9.2756,27.148,42.552,2702.8,75.421,120.4,0.32996,80.536,49.848,2631.9,24.23,48.155,3099.2,22.407,66.073,237.1,341.15,94.538,77.976,31.88,8.802,26.542,6.6966,18.284,1.6346,33.103,13.825,23.75,1.2801,18.889,2.259,4.9527,2.3582,0.0079976,0.80903,0.087068,53.419,43.38,62.579,53.292,18.574,61.113,22.563,39.391,37.652,42.264,48.885,40.413,19.249,1
899,0.18735,3706.2,4476.5,9.3374,27.016,42.13,2703.6,75.619,120.41,0.33091,80.632,48.964,2632.2,24.997,48.896,3101.8,23.03,66.15,233.7,340.28,94.591,77.845,31.88,8.802,26.542,6.6966,18.284,1.6346,33.103,13.825,23.75,1.2801,18.889,2.259,4.9527,2.3582,0.0079976,0.80903,0.087068,53.419,43.38,62.362,53.499,18.511,61.836,22.066,39.275,35.05,43.978,48.996,41.694,17.757,1
900,0.26076,3740.7,4515.8,9.4129,26.809,42.611,2703.1,75.799,120.42,0.34449,80.468,49.402,2632.0,23.829,51.156,3103.3,23.964,66.133,234.07,340.16,94.385,77.472,31.696,9.0338,26.433,6.8781,18.77,1.7055,33.001,13.735,23.879,1.2452,18.612,2.258,4.8865,2.3467,0.015699,0.82888,0.1044,53.915,43.675,63.577,54.927,25.621,61.885,21.515,40.417,36.34,49.209,48.45,41.571,15.562,1
901,0.26041,3731.8,4541.1,9.231,26.972,42.291,2701.7,75.439,120.41,0.34094,80.293,50.773,2630.3,22.89,49.212,3102.9,23.327,66.096,234.52,340.22,94.459,77.039,31.696,9.0338,26.433,6.8781,18.77,1.7055,33.001,13.735,23.879,1.2452,18.612,2.258,4.8865,2.3467,0.015699,0.82888,0.1044,53.915,43.675,63.73,54.625,25.655,60.637,21.319,40.85,40.376,44.711,48.082,41.575,17.114,1
902,0.28459,3645.9,4487.0,9.3909,27.007,42.522,2700.7,75.496,120.39,0.33325,80.004,50.438,2628.7,24.903,50.134,3100.1,23.034,66.007,233.94,340.24,94.513,76.69,32.153,8.9481,26.194,7.0554,18.653,1.6858,33.275,13.864,23.565,1.351,18.437,2.2945,4.8651,2.3468,0.015699,0.82888,0.1044,53.915,43.675,63.705,54.122,27.592,61.053,21.704,39.326,39.389,46.844,47.813,40.54,17.866,1
903,0.2824,3703.6,4531.9,9.5457,27.038,42.368,2700.5,74.954,120.41,0.33242,79.837,50.754,2628.8,24.025,49.786,3098.5,22.591,65.821,232.56,341.03,94.647,77.222,32.153,8.9481,26.194,7.0554,18.653,1.6858,33.275,13.864,23.565,1.351,18.437,2.2945,4.8651,2.3468,0.015699,0.82888,0.1044,53.915,43.675,62.713,53.585,27.808,60.935,22.303,39.427,40.318,46.039,47.623,42.202,18.912,1
904,0.23955,3601.0,4540.2,9.301,27.107,42.652,2702.3,76.251,120.35,0.34705,80.158,51.423,2630.7,27.053,49.8,3100.8,22.986,65.772,232.22,340.95,94.601,77.667,32.117,8.8714,26.124,6.9093,19.094,1.6364,33.108,13.653,24.223,1.1375,18.777,2.2775,4.9142,2.2676,0.015699,0.82888,0.1044,53.915,43.675,62.842,53.784,23.881,62.141,22.115,41.048,42.287,46.07,47.341,39.678,17.935,1
905,0.24001,3633.1,4526.6,9.29,26.826,42.484,2707.6,74.996,120.41,0.34794,80.605,50.167,2637.2,25.099,50.074,3104.1,23.606,65.866,229.72,341.25,94.58,77.616,32.117,8.8714,26.124,6.9093,19.094,1.6364,33.108,13.653,24.223,1.1375,18.777,2.2775,4.9142,2.2676,0.047373,0.81663,0.09743,53.399,43.158,62.291,53.948,23.836,60.781,22.306,40.94,38.591,46.704,47.721,41.416,16.425,1
906,0.24574,3604.1,4468.8,9.3563,26.983,42.428,2705.4,75.068,120.38,0.31865,80.322,49.469,2634.3,25.1,49.982,3103.6,23.569,65.887,229.35,341.08,94.583,77.384,32.3,8.8842,25.981,6.7873,18.683,1.6739,33.414,13.731,24.256,1.2709,18.272,2.2557,4.7691,2.2287,0.047373,0.81663,0.09743,53.399,43.158,63.976,53.54,24.067,61.14,22.236,38.764,36.537,46.491,47.638,40.511,16.53,1
907,0.24517,3662.2,4474.8,9.1484,26.488,42.263,2706.3,74.75,120.42,0.32142,80.323,49.509,2635.2,25.662,48.308,3103.7,23.443,65.875,230.93,341.95,94.567,77.387,32.3,8.8842,25.981,6.7873,18.683,1.6739,33.414,13.731,24.256,1.2709,18.272,2.2557,4.7691,2.2287,0.047373,0.81663,0.09743,53.399,43.158,62.976,53.468,24.123,62.215,22.27,38.427,36.654,42.619,47.387,41.04,16.824,1
908,0.22756,3693.9,4506.3,9.267,27.09,42.433,2704.8,75.194,120.4,0.32896,80.215,52.716,2634.1,25.356,49.666,3103.1,23.602,65.875,230.18,341.81,94.508,77.069,32.398,8.8929,26.259,6.9687,18.922,1.6516,32.737,13.516,23.706,1.2799,18.841,2.2383,4.9294,2.331,0.047373,0.81663,0.09743,53.399,43.158,63.533,54.081,22.319,63.517,22.202,39.407,46.092,45.76,47.344,40.754,16.476,1
909,0.2272,3669.4,4510.0,9.4494,26.708,42.308,2702.6,74.925,120.42,0.32733,79.988,49.739,2631.4,25.354,50.71,3100.4,23.24,65.791,229.62,341.42,94.482,76.874,32.398,8.8929,26.259,6.9687,18.922,1.6516,32.737,13.516,23.706,1.2799,18.841,2.2383,4.9294,2.331,0.047373,0.81663,0.09743,53.399,43.158,63.955,54.036,22.354,62.903,22.015,39.605,37.333,48.178,47.286,41.997,17.375,1
910,0.21569,3601.4,4526.2,9.3538,27.049,42.21,2704.0,75.259,120.38,0.30434,80.144,50.347,2633.4,24.905,51.668,3100.0,21.882,65.736,227.92,341.31,94.725,77.521,32.102,8.8321,26.315,6.8453,18.567,1.655,33.03,13.698,24.275,1.0306,18.428,2.3108,4.8431,2.2177,0.010372,0.82289,0.10538,54.054,43.461,63.538,53.251,21.302,59.344,22.599,36.368,39.123,50.393,46.998,40.248,20.561,1
911,0.21439,3624.0,4443.1,9.3901,27.29,42.326,2705.4,75.167,120.43,0.30428,80.259,48.417,2634.7,24.39,48.8,3100.6,23.172,65.707,229.79,341.2,94.557,77.243,32.102,8.8321,26.315,6.8453,18.567,1.655,33.03,13.698,24.275,1.0306,18.428,2.3108,4.8431,2.2177,0.010372,0.82289,0.10538,54.054,43.461,63.149,54.246,21.429,61.622,22.607,36.376,33.442,43.758,46.58,42.119,17.511,1
912,0.24494,3694.4,4540.6,9.3836,26.918,42.341,2704.5,75.099,120.37,0.32174,80.114,48.638,2633.3,24.751,47.521,3102.7,22.359,65.693,226.48,341.08,94.633,77.056,32.547,8.869,26.615,6.8022,18.756,1.6755,33.037,13.711,24.033,1.119,17.837,2.2731,4.8036,2.2599,0.010372,0.82289,0.10538,54.054,43.461,62.996,53.955,23.929,59.619,21.922,38.782,34.091,40.796,46.624,40.334,19.461,1
913,0.2465,3704.9,4516.0,9.3842,26.668,42.26,2703.5,74.507,120.41,0.32528,79.941,50.778,2631.8,25.177,51.19,3101.4,23.362,65.613,226.85,341.09,94.622,76.971,32.547,8.869,26.615,6.8022,18.756,1.6755,33.037,13.711,24.033,1.119,17.837,2.2731,4.8036,2.2599,0.010372,0.82289,0.10538,54.054,43.461,62.814,54.248,23.776,59.671,21.659,38.35,40.389,49.288,46.347,41.23,17.111,1
914,0.20019,3689.0,4493.2,9.5505,26.804,42.116,2702.5,74.233,120.42,0.32434,79.921,50.015,2631.3,25.84,50.435,3100.8,23.479,65.558,226.79,340.77,94.592,77.058,32.005,8.8989,26.43,6.9221,18.373,1.6355,32.907,13.857,23.357,1.3872,18.464,2.2598,4.956,2.329,0.010372,0.82289,0.10538,54.054,43.461,63.521,54.079,19.575,59.737,21.888,38.639,38.145,47.541,46.108,41.365,16.843,1
915,0.19995,3715.2,4492.0,9.3351,27.05,42.316,2703.2,75.525,120.43,0.32229,80.094,49.661,2631.9,25.59,50.974,3100.8,22.646,65.508,224.63,340.67,94.682,77.463,32.005,8.8989,26.43,6.9221,18.373,1.6355,32.907,13.857,23.357,1.3872,18.464,2.2598,4.956,2.329,-0.0013282,0.8202,0.094204,53.77,44.506,63.07,54.093,19.599,60.824,22.29,38.889,37.103,48.787,46.191,41.656,18.798,1
916,0.25,3665.0,4554.1,9.1891,26.955,41.847,2704.0,75.164,120.41,0.3381,80.241,49.592,2632.6,23.297,50.843,3102.6,22.36,65.554,225.37,340.41,94.483,77.467,31.737,8.8451,26.343,6.9712,18.943,1.6482,32.406,13.737,23.929,1.1943,18.56,2.2425,4.8661,2.2681,-0.0013282,0.8202,0.094204,53.77,44.506,62.902,54.324,24.817,61.552,21.931,40.828,36.901,48.485,45.936,41.599,19.464,1
917,0.25175,3656.6,4571.1,9.242,26.961,42.274,2704.0,75.091,120.38,0.34105,80.174,49.5,2631.8,25.932,51.814,3102.0,23.537,65.549,224.06,340.64,94.693,76.905,31.737,8.8451,26.343,6.9712,18.943,1.6482,32.406,13.737,23.929,1.1943,18.56,2.2425,4.8661,2.2681,-0.0013282,0.8202,0.094204,53.77,44.506,63.046,54.12,24.645,59.928,21.991,40.469,36.629,50.732,45.864,40.184,16.716,1
918,0.28288,3663.8,4431.9,9.3772,26.964,42.666,2703.8,74.729,120.39,0.32329,80.13,50.65,2632.3,24.297,51.861,3101.4,21.444,65.544,224.35,340.05,94.583,77.361,32.3,8.8821,26.412,6.9189,18.506,1.6465,32.814,13.835,24.52,1.4285,18.733,2.2652,4.9596,2.2596,-0.0013282,0.8202,0.094204,53.77,44.506,62.43,54.408,27.337,61.336,22.071,39.364,40.013,50.84,45.652,40.543,21.657,1
919,0.27947,3666.1,4548.0,9.3325,26.805,42.093,2705.5,75.928,120.4,0.32447,80.197,51.304,2634.2,24.039,48.702,3102.4,23.152,65.546,222.78,340.53,94.598,77.181,32.3,8.8821,26.412,6.9189,18.506,1.6465,32.814,13.835,24.52,1.4285,18.733,2.2652,4.9596,2.2596,-0.0013282,0.8202,0.094204,53.77,44.506,62.39,53.018,27.671,62.489,22.274,39.22,41.937,43.53,45.605,40.662,17.615,1
920,0.2294,3666.2,4538.4,9.3518,26.842,42.116,2704.9,74.935,120.42,0.33764,80.24,51.945,2634.2,25.188,50.563,3102.4,24.076,65.527,221.28,340.61,94.678,77.565,31.816,8.8774,26.636,6.8928,19.098,1.6792,33.012,13.724,23.77,1.2647,18.667,2.2368,4.804,2.2833,0.011396,0.84057,0.099797,54.082,43.011,62.789,54.216,22.231,63.186,22.039,40.195,43.825,47.836,45.459,41.45,15.395,1
921,0.22789,3663.2,4536.7,9.3779,26.816,42.017,2705.1,75.606,120.41,0.33357,80.373,49.267,2633.9,22.705,50.171,3103.0,22.456,65.566,220.88,340.24,94.684,77.277,31.816,8.8774,26.636,6.8928,19.098,1.6792,33.012,13.724,23.77,1.2647,18.667,2.2368,4.804,2.2833,0.011396,0.84057,0.099797,54.082,43.011,62.84,54.236,22.38,60.071,22.031,40.693,35.944,46.93,45.264,41.363,19.239,1
922,0.27717,3659.1,4467.8,9.3718,27.285,42.568,2702.2,75.43,120.4,0.3279,80.093,51.884,2629.8,25.656,51.397,3102.2,22.241,65.542,220.79,340.0,94.656,77.029,32.217,8.8384,26.198,6.9112,19.327,1.6921,32.525,13.804,23.53,1.2033,18.414,2.2747,4.8466,2.2571,0.011396,0.84057,0.099797,54.082,43.011,63.117,53.602,26.992,60.244,21.954,38.335,43.643,49.767,45.045,40.855,19.782,1
923,0.27533,3691.9,4477.3,9.3696,26.825,42.444,2703.3,75.496,120.39,0.32414,80.098,49.697,2632.4,25.671,51.173,3101.8,23.062,65.469,219.95,340.61,94.557,77.279,32.217,8.8384,26.198,6.9112,19.327,1.6921,32.525,13.804,23.53,1.2033,18.414,2.2747,4.8466,2.2571,0.011396,0.84057,0.099797,54.082,43.011,62.552,53.488,27.173,59.63,21.996,38.793,37.208,49.248,44.897,41.276,17.823,1
924,0.23846,3645.2,4479.7,9.4759,26.981,42.502,2703.2,76.096,120.4,0.33244,80.253,49.705,2632.8,25.502,52.201,3101.1,23.9,65.44,216.95,340.62,94.73,77.622,32.1,9.0567,26.344,6.7727,19.172,1.602,33.426,13.639,23.919,1.4062,18.469,2.2537,4.8661,2.3224,0.011396,0.84057,0.099797,54.082,43.011,63.176,52.825,23.526,59.577,22.229,39.834,37.232,51.627,44.943,40.613,15.804,1
925,0.23838,3665.2,4448.1,9.244,26.775,42.646,2702.8,74.923,120.39,0.33003,80.326,49.494,2631.2,24.293,50.8,3101.6,22.741,65.453,218.83,340.43,94.562,77.288,32.1,9.0567,26.344,6.7727,19.172,1.602,33.426,13.639,23.919,1.4062,18.469,2.2537,4.8661,2.3224,-0.00095381,0.83758,0.094756,54.988,44.022,62.832,53.203,23.534,61.424,21.726,40.128,36.612,48.386,45.063,40.389,18.559,1
926,0.25034,3703.4,4467.8,9.2807,27.123,42.677,2700.5,75.553,120.44,0.31515,80.079,49.443,2628.4,26.177,50.375,3099.6,23.887,65.447,220.21,340.2,94.697,77.309,32.697,8.936,26.805,6.989,18.932,1.6679,32.987,13.859,24.702,1.2843,19.171,2.2511,4.9364,2.3774,-0.00095381,0.83758,0.094756,54.988,44.022,63.427,53.268,24.654,60.723,21.81,37.382,36.46,47.402,44.936,41.695,15.86,1
927,0.2495,3715.5,4489.5,9.4269,26.762,42.435,2702.9,74.494,120.4,0.31486,80.246,51.428,2632.0,24.575,49.931,3100.4,23.001,65.394,220.42,340.29,94.517,77.245,32.697,8.936,26.805,6.989,18.932,1.6679,32.987,13.859,24.702,1.2843,19.171,2.2511,4.9364,2.3774,-0.00095381,0.83758,0.094756,54.988,44.022,63.219,53.008,24.736,59.118,22.13,37.417,42.304,46.375,44.921,40.726,17.967,1
928,0.19179,3641.5,4500.4,9.2446,26.873,42.196,2700.4,75.237,120.4,0.33512,80.123,50.737,2628.6,26.63,49.756,3096.6,22.137,65.412,219.87,340.31,94.708,76.832,31.936,8.8003,26.619,6.6957,18.819,1.6379,32.724,13.825,23.671,1.329,18.951,2.2872,4.9227,2.3637,-0.00095381,0.83758,0.094756,54.988,44.022,62.596,53.42,18.609,62.16,22.286,40.728,40.268,45.97,44.97,40.947,20.053,1
929,0.18815,3605.1,4509.4,9.2237,27.022,42.416,2697.4,74.913,120.36,0.33972,79.841,48.84,2624.8,25.278,50.346,3094.6,22.283,65.327,220.79,340.3,94.792,77.002,31.936,8.8003,26.619,6.6957,18.819,1.6379,32.724,13.825,23.671,1.329,18.951,2.2872,4.9227,2.3637,-0.00095381,0.83758,0.094756,54.988,44.022,63.222,53.313,18.967,62.324,21.7,40.168,34.685,47.336,44.894,40.07,19.723,1
930,0.26309,3715.2,4460.8,9.3873,27.445,42.499,2700.9,74.418,120.42,0.33389,80.058,48.86,2628.9,25.601,50.593,3099.1,23.441,65.285,220.44,340.33,94.712,77.372,32.016,8.862,26.137,6.8529,18.975,1.6631,32.437,13.904,23.917,1.2304,18.915,2.2503,4.8313,2.3193,-0.00055832,0.84103,0.11211,54.21,44.511,63.938,54.156,25.828,62.34,22.33,40.001,34.745,47.906,44.861,41.434,16.956,1
931,0.26281,3720.0,4515.1,9.5832,26.696,42.851,2702.6,75.019,120.41,0.33229,80.24,48.502,2630.8,24.846,51.723,3101.8,22.456,65.326,220.76,339.76,94.408,77.463,32.016,8.862,26.137,6.8529,18.975,1.6631,32.437,13.904,23.917,1.2304,18.915,2.2503,4.8313,2.3193,-0.00055832,0.84103,0.11211,54.21,44.511,63.855,53.506,25.856,58.597,21.862,40.197,33.69,50.522,44.804,41.428,19.275,1
932,0.25683,3681.1,4488.0,9.4527,27.343,42.473,2703.4,75.009,120.38,0.34658,80.39,51.137,2632.1,25.28,49.499,3102.3,22.917,65.384,221.18,339.87,94.521,77.756,32.59,8.6818,26.555,6.9468,19.026,1.6755,33.389,13.682,23.98,1.5124,18.721,2.2879,4.7857,2.2782,-0.00055832,0.84103,0.11211,54.21,44.511,63.248,53.425,25.343,61.208,22.047,40.623,41.447,45.374,44.736,40.3,18.146,1
933,0.2582,3658.4,4512.6,9.3384,27.028,42.004,2703.0,74.596,120.4,0.34412,80.457,51.173,2631.7,25.694,48.532,3101.7,22.356,65.456,221.8,340.17,94.441,77.377,32.59,8.6818,26.555,6.9468,19.026,1.6755,33.389,13.682,23.98,1.5124,18.721,2.2879,4.7857,2.2782,-0.00055832,0.84103,0.11211,54.21,44.511,63.637,53.131,25.208,61.058,22.056,40.923,41.551,43.136,44.645,41.08,19.489,1
